x,y,L,t, 1, 1
35.25363025086778, 35.45163248810664, 50.04557097168542, 2388, 16.09193570338772, 20.97885760897185, 0.1849544745367375, 0.1815677209851981, 0.2591813939211676, 0.7761581850045375
not linear mode
not linear mode
35.3881425959854, 35.58368173973223, 50.2340665309008, 2405, 16.16174887346749, 21.04867077905161, 0.134512345117619, 0.1320492516255905, 0.188495559215383, 0.7761581850045375
not linear mode
not linear mode
35.55628302738243, 35.74874330426422, 50.46968597992003, 2424, 16.24901533606721, 21.13593724165133, 0.1681404313970264, 0.1650615645319905, 0.2356194490192323, 0.7761581850045368
not linear mode
not linear mode
35.7071970401472, 35.89771761682749, 50.68174348403734, 2441, 16.31882850614698, 21.22320370425105, 0.150914012764772, 0.148974312563266, 0.2120575041173112, 0.77893017852241
not linear mode
not linear mode
35.84134282927144, 36.03013922799483, 50.87023904325273, 2459, 16.38864167622676, 21.29301687433082, 0.1341457891242384, 0.1324216111673443, 0.188495559215383, 0.7789301785224106
not linear mode
not linear mode
36.00902506567674, 36.19566624195402, 51.10585849227196, 2479, 16.47590813882647, 21.38028333693053, 0.1676822364053005, 0.1655270139591829, 0.2356194490192323, 0.7789301785224106
not linear mode
not linear mode
36.14317085480099, 36.32808785312137, 51.29435405148735, 2497, 16.54572130890624, 21.45009650701031, 0.1341457891242435, 0.1324216111673492, 0.1884955592153901, 0.77893017852241
not linear mode
not linear mode
36.29367133245852, 36.47747992545897, 51.50641155560467, 2514, 16.61553447898602, 21.53736296961003, 0.1505004776575302, 0.1493920723375966, 0.2120575041173183, 0.7817021720402838
not linear mode
not linear mode
36.42744953482076, 36.61027287864794, 51.69490711482005, 2533, 16.68534764906579, 21.6071761396898, 0.1337782023622412, 0.1327929531889671, 0.188495559215383, 0.7817021720402844
not linear mode
not linear mode
36.56122773718301, 36.74306583183691, 51.88340267403545, 2549, 16.75516081914556, 21.67698930976957, 0.1337782023622512, 0.1327929531889771, 0.1884955592153972, 0.7817021720402844
not linear mode
not linear mode
36.71214174994777, 36.89204014440016, 52.09546017815274, 2568, 16.84242728174528, 21.74680247984935, 0.1509140127647618, 0.1489743125632561, 0.212057504117297, 0.7789301785224106
not linear mode
not linear mode
36.8634681382051, 37.04059555247897, 52.30751768227006, 2588, 16.929693744345, 21.81661564992912, 0.1513263882573303, 0.148555408078798, 0.2120575041173183, 0.7761581850045375
not linear mode
not linear mode
36.99798048332272, 37.17264480410455, 52.49601324148545, 2606, 16.99950691442477, 21.88642882000889, 0.134512345117619, 0.1320492516255905, 0.188495559215383, 0.7761581850045375
not linear mode
not linear mode
37.16612091471976, 37.33770636863655, 52.73163269050468, 2630, 17.08677337702449, 21.97369528260861, 0.1681404313970313, 0.1650615645319955, 0.2356194490192394, 0.7761581850045375
not linear mode
not linear mode
